,quarter,ticker,industry,sector,debt_to_assets,mkt_cap,stock_price,book_to_market,earnings_yield,mkt_cap_rank
9278,2024Q2,TSLA,Auto - Manufacturers,Consumer Cyclical,0.1109171157118548,631435080000.0,197.88,0.1052649783094091,0.0023246411966848,13
9279,2024Q3,TSLA,Auto - Manufacturers,Consumer Cyclical,0.106656543069786,840617190000.0,261.63,0.0835802638851629,0.0025990903183885,10
9280,2024Q4,TSLA,Auto - Manufacturers,Consumer Cyclical,0.1115999016957483,1299557120000.0,403.84,0.0561933480911293,0.001782884310618,7
9285,2024Q1,TSM,Semiconductors,Technology,0.1613785077789064,705555300000.0,134.57,5.2096804978024736,0.3232518391914988,9
9286,2024Q2,TSM,Semiconductors,Technology,0.1718821961675433,901342924664.0,172.35,4.242026261459882,0.2773426167682042,7
9287,2024Q3,TSM,Semiconductors,Technology,0.1518345156885069,900567730103.0,172.71,4.458633857568026,0.363325806264837,9
9288,2024Q4,TSM,Semiconductors,Technology,0.1474104928945845,1024086606888.0,196.88,4.200652870465487,0.3669748069890288,9
9293,2024Q1,TT,Construction,Industrials,0.2523524910553636,68265480000.0,297.25,0.1019267057378061,0.0064592094196804,204
9294,2024Q2,TT,Construction,Industrials,0.260812309398392,74535538000.0,326.56,0.0938843405682191,0.0101972072513473,177
9295,2024Q3,TT,Construction,Industrials,0.2520749915086803,87259757417.0,386.88,0.0869015213621488,0.0088399503722084,150
9296,2024Q4,TT,Construction,Industrials,0.2367782316706954,82882140000.0,368.33,0.0901954028011848,0.0073032335134254,161
9302,2024Q1,TTD,Software - Application,Technology,0.0509593363519038,42709128420.0,87.42,0.0507281482940643,0.0007412491420727,322
9303,2024Q2,TTD,Software - Application,Technology,0.0631651021081326,47795107510.0,97.67,0.0503274524384472,0.0017405549298658,272
9304,2024Q3,TTD,Software - Application,Technology,0.0418422163995767,54162494700.0,109.65,0.0487102654253389,0.0017327861377108,247
9305,2024Q4,TTD,Software - Application,Technology,0.0510827066512804,58168770310.0,117.53,0.0507992577025527,0.0031481323917297,242
9306,2024Q1,TTE,Oil & Gas Integrated,Energy,0.1978787354352901,162717533004.0,65.84,0.7607436037333949,0.0367557715674362,71
9307,2024Q2,TTE,Oil & Gas Integrated,Energy,0.1924841138081062,157634826394.0,64.47,0.77015147834667,0.0248177446874515,79
9308,2024Q3,TTE,Oil & Gas Integrated,Energy,0.209866023485502,147368664944.0,63.13,0.806129546706974,0.0159987327736416,92
9309,2024Q4,TTE,Oil & Gas Integrated,Energy,0.1786841432359442,124289573498.0,53.91,0.93507949957838,0.031719532554257,111
9318,2024Q1,TTWO,Electronic Gaming & Multimedia,Technology,0.29449369316275,25332394000.0,148.49,0.2237411908246808,-0.1146205131658697,462
9319,2024Q2,TTWO,Electronic Gaming & Multimedia,Technology,0.3234089890765261,26790927000.0,155.49,0.2236391446999948,-0.0097755482667695,430
9320,2024Q3,TTWO,Electronic Gaming & Multimedia,Technology,0.3190290088946333,27052960000.0,153.71,0.2150720377271627,-0.0135319757985817,430
9321,2024Q4,TTWO,Electronic Gaming & Multimedia,Technology,0.3282991190782262,32545344000.0,184.08,0.175994997234404,-0.0038570186875271,387
9322,2024Q1,TU,Telecommunications Services,Communication Services,0.5123941119288987,23502680000.0,14.93,0.726425214687512,0.0057602143335565,490
9323,2024Q2,TU,Telecommunications Services,Communication Services,0.5102859834935701,22346640000.0,14.36,0.7242797976836242,0.0104456824512534,483
9324,2024Q3,TU,Telecommunications Services,Communication Services,0.5075808093215878,24867960000.0,16.19,0.6408683072721952,0.0111179740580605,458
9350,2024Q1,TXN,Semiconductors,Technology,0.4067364196646122,158531100000.0,168.03,0.1110672937132497,0.0072010950425519,74
9351,2024Q2,TXN,Semiconductors,Technology,0.3963421593243552,177411360000.0,188.99,0.0998730091539234,0.0065082808614212,64
9352,2024Q3,TXN,Semiconductors,Technology,0.412615724356615,188391840000.0,201.99,0.0936356852819376,0.0073270954007624,63
9353,2024Q4,TXN,Semiconductors,Technology,0.3828888450815286,170634100000.0,184.56,0.1004225792591578,0.0071521456436931,74
9371,2024Q2,TYL,Software - Application,Technology,0.1359173885807988,21283682960.0,502.78,0.1464852808279446,0.0031624169616929,498
9372,2024Q3,TYL,Software - Application,Technology,0.1305876023815032,24823860440.0,583.72,0.1313564307459428,0.0030494072500513,459
9373,2024Q4,TYL,Software - Application,Technology,0.1232367087740093,24630600960.0,576.64,0.1370881865893687,0.0026359600443951,463
9393,2024Q4,UAL,"Airlines, Airports & Air Services",Industrials,0.4539907941093098,32479950000.0,97.1,0.3980958266087062,0.0309054274858356,389
9394,2024Q1,UBER,Software - Application,Technology,0.2857142857142857,160021174330.0,76.99,0.0691033548922462,-0.0040264969476555,73
9395,2024Q2,UBER,Software - Application,Technology,0.2721250662427133,152059642327.0,72.68,0.0812181313264941,0.0067418822234452,83
9396,2024Q3,UBER,Software - Application,Technology,0.2686928284907783,158279368840.0,75.16,0.0935675383938503,0.0164981373070782,87
9397,2024Q4,UBER,Software - Application,Technology,0.2171181016314105,127027827680.0,60.32,0.1697108452039931,0.0542108753315649,110
9458,2024Q2,UL,Household & Personal Products,Consumer Defensive,0.3965076660988075,138447612199.0,53.25,0.1514766850722527,0.0277934272300469,93
9459,2024Q4,UL,Household & Personal Products,Consumer Defensive,0.3803510971786834,141440706603.0,55.77,0.1436880963973725,0.0147032454724762,89
9467,2024Q1,ULTA,Specialty Retail,Consumer Cyclical,0.3845993988797288,25163600000.0,522.88,0.0898799984857853,0.0155485006119951,463
9476,2024Q2,UMC,Semiconductors,Technology,0.1185097544952424,21749659128.0,8.4,17.058983014171467,0.6607142857142857,493
9487,2024Q1,UNH,Medical - Healthcare Plans,Healthcare,0.2590936279511628,455124000000.0,486.91,0.1935184879269716,-0.0031422644841962,17
9488,2024Q2,UNH,Medical - Healthcare Plans,Healthcare,0.2625290152977039,469028460000.0,503.37,0.1829169767105215,0.0090986749309652,18
9489,2024Q3,UNH,Medical - Healthcare Plans,Healthcare,0.2606336595291154,541998359999.0,579.97,0.1765978443499646,0.0113109298756832,16
9490,2024Q4,UNH,Medical - Healthcare Plans,Healthcare,0.2578265913007329,468932220000.0,503.71,0.1984369827016225,0.0118719104246491,19
9499,2024Q1,UNP,Railroads,Industrials,0.4927749531709928,149820556000.0,240.52,0.1069102412053376,0.0111841011142524,82
9500,2024Q2,UNP,Railroads,Industrials,0.4877538080422313,137882844000.0,222.55,0.1215805964181172,0.0123567737587059,94
9501,2024Q3,UNP,Railroads,Industrials,0.4838833801983128,149761248000.0,243.73,0.1119856913294578,0.0112829770647848,90
9502,2024Q4,UNP,Railroads,Industrials,0.4794063353762091,138557104000.0,226.79,0.1225710717002016,0.0128753472375325,95
9508,2024Q1,UPS,Integrated Freight & Logistics,Industrials,0.3658100195185426,127250146130.0,139.07,0.1420400134672984,0.0093478104551664,102
9509,2024Q2,UPS,Integrated Freight & Logistics,Industrials,0.3860814198046616,117143600000.0,129.47,0.1536638589100495,0.0127442650807136,112
9510,2024Q3,UPS,Integrated Freight & Logistics,Industrials,0.3946647525013551,116707040000.0,130.63,0.1513001106222183,0.0137793768659572,112
9511,2024Q4,UPS,Integrated Freight & Logistics,Industrials,0.3610817753674896,107550690000.0,122.31,0.1600532451326791,0.0165154116588995,124
9524,2024Q1,URI,Rental & Leasing Services,Industrials,0.5015755120414135,48467966430.0,712.9,0.1694627049494632,0.0113059335110113,285
9525,2024Q2,URI,Rental & Leasing Services,Industrials,0.5025531452576685,43468663490.0,640.9,0.1941152366168743,0.0149009205804337,300
9526,2024Q3,URI,Rental & Leasing Services,Industrials,0.5073560467408137,53898057990.0,804.29,0.1616055573023756,0.013328525780502,248
9527,2024Q4,URI,Rental & Leasing Services,Industrials,0.5146823846891311,46506424360.0,701.02,0.1862982040763673,0.0148925850902969,300
9594,2024Q1,VALE,Industrial Materials,Basic Materials,0.1890060044807427,52177237254.0,11.3,0.7732567887581564,0.0345132743362831,263
9595,2024Q2,VALE,Industrial Materials,Basic Materials,0.2028166839762712,47749169730.0,10.36,0.8352082798448147,0.0627413127413127,273
9596,2024Q3,VALE,Industrial Materials,Basic Materials,0.1866548162815291,49419932272.0,11.16,0.8037136974989373,0.050179211469534,276
9597,2024Q4,VALE,Industrial Materials,Basic Materials,0.2210875776865398,37530376648.0,8.54,0.9252581912171628,-0.0210772833723653,358
9622,2024Q1,VEEV,Medical - Healthcare Information Services,Healthcare,0.0110150365763705,37399631490.0,231.69,0.1244511125546165,0.0039708230825672,363
9623,2024Q2,VEEV,Medical - Healthcare Information Services,Healthcare,0.0106883846583741,29594181080.0,183.01,0.1655080134889968,0.005464182285121,406
9624,2024Q3,VEEV,Medical - Healthcare Information Services,Healthcare,0.0085445257870325,33996211690.0,209.87,0.1527712373703232,0.0050507456997188,376
9625,2024Q4,VEEV,Medical - Healthcare Information Services,Healthcare,0.0111115191993371,34142707750.0,210.25,0.1615315249641258,0.0054696789536266,377
9667,2024Q4,VIPS,Specialty Retail,Consumer Cyclical,0.0406859569975635,35120168484.0,13.0,1.1792038906217226,0.0723076923076923,371
9688,2024Q1,VLO,Oil & Gas Refining & Marketing,Energy,0.1741458113593505,56498390000.0,164.38,0.4789028737113071,0.0228129942815427,240
9689,2024Q2,VLO,Oil & Gas Refining & Marketing,Energy,0.2063821425764363,50790240000.0,152.01,0.5165961303715398,0.0178277744885204,253
9690,2024Q3,VLO,Oil & Gas Refining & Marketing,Energy,0.1789606174025372,43479660000.0,131.81,0.6024728752411395,0.0086488126849252,306
9691,2024Q4,VLO,Oil & Gas Refining & Marketing,Energy,0.1918760287980313,38493260000.0,120.57,0.6453999586619641,0.0073816040474413,348
9693,2024Q2,VLTO,Industrial - Pollution & Treatment Controls,Industrials,0.4704387599525665,23619278000.0,95.18,0.0708077558378572,0.0086152553057364,471
9694,2024Q3,VLTO,Industrial - Pollution & Treatment Controls,Industrials,0.4213635637873223,27903538411.0,111.61,0.0707655287419953,0.0079741958605859,420
9695,2024Q4,VLTO,Industrial - Pollution & Treatment Controls,Industrials,0.4057133936934124,25406538415.0,101.73,0.0810085798738834,0.0090435466430748,457
9712,2024Q1,VMC,Construction Materials,Basic Materials,0.2812902112731743,36134608000.0,270.37,0.2092885580205798,0.0028849354588156,371
9713,2024Q2,VMC,Construction Materials,Basic Materials,0.2752384569933316,32925232000.0,246.79,0.2358164022422527,0.0094412253332793,374
9714,2024Q3,VMC,Construction Materials,Basic Materials,0.267086587838544,33131889000.0,249.0,0.2390499972659169,0.0063052208835341,382
9715,2024Q4,VMC,Construction Materials,Basic Materials,0.3407698423834245,34057252000.0,256.2,0.2395202161010123,0.0086651053864168,378
9732,2024Q1,VOD,Telecommunications Services,Communication Services,0.4053411846207135,24057812500.0,8.25,2.6865043098041324,0.069090909090909,479
9733,2024Q3,VOD,Telecommunications Services,Communication Services,0.4140471055252617,27266700766.0,9.77,2.2433655470696743,0.0388945752302968,429
9767,2024Q1,VRSK,Consulting Services,Industrials,0.6892144222647045,34090845221.0,234.35,0.0084033301905607,0.006528696394282,384
9768,2024Q2,VRSK,Consulting Services,Industrials,0.6992386585289121,38626019836.0,268.37,0.0112356096907295,0.0080485896337146,325
9769,2024Q3,VRSK,Consulting Services,Industrials,0.7140822230014026,38239367923.0,267.18,0.0079091047966119,0.0058013324350625,351
9770,2024Q4,VRSK,Consulting Services,Industrials,0.7610851877037071,39050066301.0,275.0,0.0025845591788645,0.0054181818181818,345
9775,2024Q1,VRT,Electrical Equipment & Parts,Industrials,0.412993650710014,30963970477.0,81.57,0.0450558570028082,-0.0002451881819296,408
9776,2024Q2,VRT,Electrical Equipment & Parts,Industrials,0.3858022026812032,32440730431.0,86.48,0.0474434471879939,0.005550416281221,379
9777,2024Q3,VRT,Electrical Equipment & Parts,Industrials,0.3517218885664799,37469357104.0,99.42,0.0486211213396018,0.0047274190303761,356
9778,2024Q4,VRT,Electrical Equipment & Parts,Industrials,0.3444073364358062,42787151077.0,113.56,0.0569182979219645,0.0034343078548784,322
9783,2024Q1,VRTX,Biotechnology,Healthcare,0.0603159206268239,107930182000.0,418.01,0.1718388652397528,0.0101911437525418,123
9784,2024Q2,VRTX,Biotechnology,Healthcare,0.046363767316872,121023504000.0,468.72,0.1221285446267011,-0.0296979006656426,110
9785,2024Q3,VRTX,Biotechnology,Healthcare,0.0765685560381651,120037148000.0,465.08,0.1302676608775484,0.0087081792379805,105
9786,2024Q4,VRTX,Biotechnology,Healthcare,0.0776409919585323,103896600000.0,402.7,0.1582483286360754,0.0088154954060094,128
9803,2024Q1,VST,Independent Power Producers,Utilities,0.4300906281104301,24305495621.0,69.07,0.2346586588478269,-0.0034747357753004,473
9804,2024Q2,VST,Independent Power Producers,Utilities,0.4329201277955271,29839016885.0,85.49,0.1885134896113431,0.0107614925722306,402
9805,2024Q3,VST,Independent Power Producers,Utilities,0.4200591372300544,40871244674.0,118.14,0.1342844523437546,0.0453699001185034,331
9806,2024Q4,VST,Independent Power Producers,Utilities,0.4597299444003177,47536008969.0,137.63,0.1173786592431465,0.0103175179829978,296
9846,2024Q1,VZ,Telecommunications Services,Communication Services,0.4620026410071601,176861400000.0,38.69,0.578458146038392,0.0281726544326699,63
9847,2024Q2,VZ,Telecommunications Services,Communication Services,0.4562358563719517,173826600000.0,38.64,0.5904919087651564,0.0282091097308488,65
9848,2024Q3,VZ,Telecommunications Services,Communication Services,0.4570211247651929,189475290000.0,42.76,0.5338182027762137,0.0182413470533208,59
9849,2024Q4,VZ,Telecommunications Services,Communication Services,0.4376194078152171,168717810000.0,38.67,0.6082609407992327,0.0307732092061029,76
9857,2024Q1,WAB,Railroads,Industrials,0.2312903397876993,25712520000.0,144.99,0.4088198326464636,0.010621422167046,453
9858,2024Q2,WAB,Railroads,Industrials,0.2273786819241364,27895825000.0,157.48,0.379299219259784,0.0104775209550419,423
9859,2024Q3,WAB,Railroads,Industrials,0.2154580562111135,31882458000.0,181.35,0.3259546735381092,0.0089881444720154,389
9860,2024Q4,WAB,Railroads,Industrials,0.1660784942786867,32874906000.0,189.34,0.307395070527344,0.0065490651737614,385
9895,2024Q4,WBD,Entertainment,Communication Services,0.3778213465952563,26023340000.0,10.57,1.312205122985738,-0.0189214758751182,450
9907,2024Q1,WCN,Waste Management,Industrials,0.424756902148831,44344369791.0,170.85,0.1766109945413469,0.0052092478782557,313
9908,2024Q2,WCN,Waste Management,Industrials,0.4153131525880588,45208003526.0,174.48,0.1773204633227954,0.0061325080238422,288
9909,2024Q3,WCN,Waste Management,Industrials,0.4221658288946645,46134505856.0,178.2,0.1796756848676938,0.0066778900112233,290
9910,2024Q4,WCN,Waste Management,Industrials,0.4232435583570313,44271699754.0,171.29,0.1781881814168548,-0.0044369198435401,311
9915,2024Q1,WDAY,Software - Application,Technology,0.2057500607828835,72127101000.0,272.75,0.1126237383919478,0.0165719523373052,187
9916,2024Q2,WDAY,Software - Application,Technology,0.2157330154946364,59314268520.0,223.56,0.1380772019809264,0.0017892288423689,223
9917,2024Q3,WDAY,Software - Application,Technology,0.2132561291117408,64869102510.0,244.41,0.1286892565715053,0.002045742809214,209
9918,2024Q4,WDAY,Software - Application,Technology,0.0231368728689722,68593921109.0,258.03,0.1259272232703115,0.0028291283959229,208
9927,2024Q2,WDS,Oil & Gas Exploration & Production,Energy,0.1323999856223716,35664546540.0,17.47,1.0587537216265672,0.0583858042358328,355
9928,2024Q4,WDS,Oil & Gas Exploration & Production,Energy,0.1896709323583181,29572435292.0,15.07,1.2391253718173456,0.0570670205706702,414
9929,2024Q1,WEC,Regulated Electric,Utilities,0.4265056730226375,25917072000.0,78.5,0.4901431304642658,0.0250955414012738,450
9930,2024Q2,WEC,Regulated Electric,Utilities,0.4259794267667365,24785513999.0,75.74,0.5062762405132502,0.0088460522841299,453
9931,2024Q3,WEC,Regulated Electric,Utilities,0.4272432599869459,30498678000.0,93.72,0.4087295706078612,0.0081092616303883,402
9932,2024Q4,WEC,Regulated Electric,Utilities,0.4291728599418958,29820084000.0,92.43,0.4239368645437888,0.0154711673699015,413
10022,2024Q1,WM,Waste Management,Industrials,0.4928059756321558,85622355000.0,210.11,0.0839087725152491,0.0083765646566084,155
10023,2024Q2,WM,Waste Management,Industrials,0.4924556604606018,85613342000.0,211.08,0.0880334856382287,0.0080064430547659,150
10024,2024Q3,WM,Waste Management,Industrials,0.4794989922257414,83881621610.0,206.14,0.0964532872704314,0.0091685262442999,160
10025,2024Q4,WM,Waste Management,Industrials,0.5362712320775461,81180117000.0,201.04,0.1015867988269846,0.0074114604058893,168
10026,2024Q1,WMB,Oil & Gas Midstream,Energy,0.5097351508142643,47471500350.0,37.45,0.2728852694502831,0.0138851802403204,292
10027,2024Q2,WMB,Oil & Gas Midstream,Energy,0.5010971398042321,51823097500.0,41.32,0.2440445448108817,0.0079864472410454,249
10028,2024Q3,WMB,Oil & Gas Midstream,Energy,0.5035384586808329,55655749600.0,44.85,0.2272185667801488,0.0129319955406911,239
10029,2024Q4,WMB,Oil & Gas Midstream,Energy,0.4939668451551383,65982238080.0,53.64,0.190161541673051,0.0074571215510812,215
10042,2024Q1,WMT,Discount Stores,Consumer Defensive,0.2429526265951925,484549010000.0,59.5,0.1746503841043288,0.0114285714285714,15
10043,2024Q2,WMT,Discount Stores,Consumer Defensive,0.2537373944122116,544659239999.0,67.18,0.1502641753370523,0.0093777910092289,16
10044,2024Q3,WMT,Discount Stores,Consumer Defensive,0.2409408897972016,649068500000.0,80.35,0.1306179423253004,0.0069695084007467,13
10045,2024Q4,WMT,Discount Stores,Consumer Defensive,0.2344314139385495,725420150000.0,90.1,0.1216585259970744,0.0063263041065482,12
10098,2024Q4,WSM,Specialty Retail,Consumer Cyclical,0.4362861639903871,23209164940.0,183.76,0.0827837739956011,0.0108293426208097,486
10107,2024Q1,WST,Medical - Instruments & Supplies,Healthcare,0.0851122893706798,29084685000.0,394.34,0.0924855411556518,0.0039813359030278,423
